class_name,width,height,bbox_x,bbox_y,bbox_w,bbox_h,bbox_size,occlusion,truncation,crowding,length,x,y,z,yaw,object_amount,brightness,rms_contrast,mean_red_relative_intensity,mean_blue_relative_intensity,mean_green_relative_intensity
car,1.8,1.6,21.40319097,555.4150057,139.4050024,75.58499427,10536.92631,0,0,0,4.2,30.60629518,-1.968729002,0.41982828,2.089465005,16,152.4670563,13.46244526,0.345648646,0.345648646,0.338936746
pedestrian,0.6,1.6,679.8272473,492.28829,29.57656667,78.71170997,2328.022138,0,0,0,0.6,19.05871703,23.45738185,0.924634041,-3.141592654,8,152.0718079,8.603557587,0.355271786,0.355271786,0.340254366
car,1.8,1.6,1835.85335,576.8089888,25.89127686,38.02247191,984.4503473,0,0,2,4.2,0.034288795,69.11933109,0.293128401,1.570796327,11,153.8945313,10.1743784,0.341297448,0.341297448,0.339659631
truck,2.3,3.052100135,653.8755028,469.1648484,247.1244972,118.3810096,29254.84746,0,0,1,8.021118164,-30.06028032,25.41329799,1.770468164,-1.675516082,12,154.5582428,10.52547169,0.344820619,0.344820619,0.340317369
bicycle,0.628990402,1.148532279,656.0844104,554.9805439,84.53260299,64.3343572,5438.350676,,,,1.555332674,22.38672431,-12.77279179,0.441189304,1.533774015,10,153.8320923,9.535725594,0.346711636,0.346711636,0.33887291
car,1.8,1.52760181,1829.783133,512.633833,71.71084337,87.88008565,6301.955058,0,0,0,4.2,24.88634505,0.434508427,0.453414459,0.049958396,4,150.5084229,10.9561367,0.350514919,0.350514919,0.339137226
rider,0.89201278,1.749533016,1559.783921,496.4841863,67.78218125,77.5318706,5255.279306,0,0,0,1.826369649,31.12469819,8.370546778,0.789392002,-1.331908644,9,156.0041962,8.638788223,0.340113878,0.340113878,0.340706348
car,1.8,1.534245831,0,492.8626444,98,239.1527599,23436.97047,0,1,1,4.2,11.76231216,-0.277844609,0.542877137,0.006703252,1,157.5738678,9.629704475,0.34645316,0.34645316,0.340778977
bus,1920,1080,1822.165605,463.5368156,59.10828025,26.50723726,1566.797209,1,0,2,,,,,,10,147.5686798,12.49872875,0.347258627,0.347258627,0.34009546
car,1.8,1.850470718,737.4262076,562,92.51562761,50.05384204,4630.762611,0,0,0,4.563455944,45.02018858,-30.69340281,0.289149139,-1.333153716,4,151.0122833,8.229606628,0.354181677,0.354181677,0.339152396
car,1.8,1.6,1836.942321,519.1473587,31.00066505,20.66711063,640.6941743,0,0,0,4.336875579,99.77146102,-0.335353105,1.261826413,-0.606014239,1,155.5505066,9.660257339,0.349129885,0.349129885,0.340248376
rider,0.8,1.808858298,1829.480228,506.5910822,40.82598209,70.72217369,2887.302196,0,0,1,1.636852588,35.23990137,1.143084072,0.665238412,-1.197930532,9,155.96875,8.685963631,0.340110451,0.340110451,0.34070608
car,1.8,1.6,27.94699109,556.8945539,19.25154899,23.08591105,444.4395475,0,0,2,4.2,-79.85324719,-0.322984595,0.476769381,-0.019756378,3,150.5947113,12.35511589,0.354262382,0.354262382,0.334921241
bus,1920,1080,1770,467.5609756,56.34146341,27.80487805,1566.567519,2,0,1,,,,,,4,148.4138489,12.31876659,0.351942867,0.351942867,0.340649307
car,1.8,1.596473516,1812.780215,526.212766,44.41962505,55.14893617,2449.695067,0,0,0,4.2,39.79883215,1.174761238,0.295904162,-0.099098767,3,150.4297638,9.596863747,0.347549438,0.347549438,0.340374172
car,1920,1080,1896.862109,483.263288,13.79374276,15.57478368,214.8345596,0,0,0,,,,,,5,154.7530518,11.23935413,0.350835472,0.350835472,0.339044273
truck,2.770755531,3.649296876,58.4501845,388.7822878,148.7822878,251.5129151,37420.66693,1,0,0,9.088335938,2.352586651,-23.87396597,0.331571312,3.141592654,4,148.1452179,13.43055916,0.349610507,0.349610507,0.339632928
car,1.8,1.529186189,1884.976614,457.8553616,35.69461866,78.10473815,2787.918844,0,1,1,4.2,-22.53054502,-0.979445075,0.54445026,-0.010898751,1,151.7211761,11.69760513,0.353479832,0.353479832,0.337852627
car,1.8,1.6,18.49117175,566.2036156,44.10763831,52.97307898,2336.517408,0,0,0,4.2,39.95350291,0.064896477,0.496647214,-0.034906585,1,155.0239258,9.795384407,0.350117356,0.350117356,0.339694083
car,1.667970031,1.467670454,1560.779353,534.3992583,258.2206472,114.6007417,29592.27768,0,0,0,4.279321373,-0.21628275,18.43427137,0.547998233,3.114731306,4,154.951828,11.17265034,0.351206392,0.351206392,0.339110702
pedestrian,0.6,1.6,1462.228495,493.4209275,49.73719523,137.705113,6849.066088,1,0,0,0.897213622,9.756221073,-15.49831311,0.784629212,-3.12950865,7,146.1689606,10.69499874,0.353082478,0.353082478,0.338811129
pedestrian,0.6,1.6,1093.153353,433,17,58.92702691,1001.759457,1,0,2,0.6,-27.40020067,-27.66340682,1.449111197,0.016734839,14,142.4861298,12.47143555,0.349380493,0.349380493,0.339744449
bus,2.703976136,3.076445961,122.6304524,373,238.7560839,269.1316899,64256.82833,0,0,0,8.242126499,-13.66787315,4.091934685,1.335918351,-3.139572331,8,153.2588043,10.57707405,0.344050229,0.344050229,0.339376509
car,1.776780815,1.864768509,1039.846567,490.5274988,170.8340876,163.2278779,27884.8856,0,0,0,4.275563559,14.65543635,10.55081668,0.336183176,0.812287752,20,156.0965118,10.64313889,0.34639591,0.34639591,0.340020239
tricycle,1.3,1.920353982,349.3301192,554.1213288,58.13131247,56.92407239,3309.071039,2,0,1,2.8,42.1187796,-12.89786651,0.452009452,0.073568725,3,157.5761261,9.056288719,0.3443878,0.3443878,0.340161443
truck,2.3,3.220611719,0,-2.84E-14,1385.28246,1081.49924,1498181.927,0,1,0,8.968748707,2.267703534,3.635933644,1.366926466,0.03932398,6,154.447403,11.71151829,0.352532387,0.352532387,0.34337002
truck,1.8,1.698519584,1855.185076,526.6350711,36.955878,48.34123223,1786.49268,0,0,0,4.72766122,47.82831849,-0.66728494,0.415844763,-0.00724625,5,155.3281708,9.967251778,0.344452679,0.344452679,0.340941608
car,1.611502446,1.408851858,1853.496395,497.2460884,66.50360482,128.3607434,8536.452151,0,1,1,4.2,17.90686843,-0.226373079,0.449501327,-0.011639662,5,155.2239075,8.634926796,0.346521169,0.346521169,0.33991906
car,1.931614241,1.722146469,1733.747228,516.5834428,52.15077605,57.47700394,2997.470361,0,0,0,4.2,44.34365719,4.412369556,0.516325154,3.080255984,3,154.2192688,10.61107159,0.352210879,0.352210879,0.338938981
car,1.8,1.833926821,1682.127194,487.9730866,93.83854254,115.0269134,10793.95791,0,0,0,4.2,25.37620623,3.470017683,0.634846483,3.136223967,4,147.5363312,13.95662212,0.348113537,0.348113537,0.339690685
bicycle,0.92697963,1.336379822,1336.563833,566.6129403,96.88215474,83.87232831,8125.73189,,,,1.713075468,11.85392402,-17.1451451,0.292722822,-1.446441332,3,157.2641449,10.15549755,0.347100765,0.347100765,0.339071393
rider,0.720138769,1.6,170.0732064,541.7566688,21.08345534,55.5107352,1170.358107,0,0,0,1.6,-31.63014752,5.819416089,0.659844368,3.127206767,4,148.3018494,12.85947132,0.346793473,0.346793473,0.338353813
pedestrian,1920,1080,1421.852561,449.4387634,18,39.14387634,704.5897741,1,0,0,,,,,,7,140.0220337,10.35484791,0.350873798,0.350873798,0.339794755
truck,1920,1080,260.1848929,540,69.70011274,34.53679152,2407.218263,2,0,0,,,,,,3,152.7924347,13.08393574,0.346330971,0.346330971,0.338840663
rider,0.89201278,1.749533016,1857.775719,507.2199274,42.05752936,72.32114836,3041.64882,0,0,0,1.801678993,34.10924075,-0.167155442,0.637977168,-1.293971973,9,155.96875,8.685963631,0.340110451,0.340110451,0.34070608
bus,2.681468272,3.105409013,1824,408.1973803,96.32107023,189.5018587,18253.02184,0,1,1,9.229369902,27.07197175,-0.113278159,1.335791016,2.22E-16,7,150.8025208,12.93329334,0.344665617,0.344665617,0.340741426
car,2.234868993,2.313447945,148.834366,548.7546399,23.25154899,23.82817791,554.0420459,1,0,0,4.937063041,-104.5145833,13.48965512,0.867825264,3.131193485,3,150.0781403,12.52334595,0.353967339,0.353967339,0.334638745
truck,3.434232923,3.58388664,949.1876053,463.2560769,63.81239467,51.74392312,3301.903644,0,0,0,9.188925817,-60.56614962,-67.82699829,0.361718615,-2.606195464,5,152.6804657,10.68850613,0.347804248,0.347804248,0.340400875
truck,2.3,2.5,1763.664765,462.3629575,32.31463102,28.47872158,920.2793799,1,0,0,6.047113884,-89.47765395,-14.42551156,1.170423983,-0.128128047,3,152.1099396,11.0841589,0.348678797,0.348678797,0.339840859
truck,2.175003222,2.097576107,179.0961761,544.1731066,46.16454229,45.625966,2106.301837,2,0,0,5.775784562,-57.22529556,10.72197491,0.785951322,3.131120131,3,150.3648987,12.62044621,0.347791612,0.347791612,0.338334978
truck,2.863410995,3.608189105,1744.422809,518.6402967,29.37413074,36.04449938,1058.775837,0,0,0,9.167411111,63.18214934,9.598848013,1.475599087,3.131038956,9,152.5748901,10.83594418,0.34796229,0.34796229,0.338795483
car,1.8,1.6,1590.827191,502.5327511,95.92137592,75.45851528,7238.084611,1,0,0,4.067091723,31.65099981,6.647276769,0.68453872,3.084777051,5,154.6465759,9.778915405,0.349666387,0.349666387,0.339369476
truck,1920,1080,1850.84048,532.4222087,15.80789022,22.40390482,354.158468,0,0,0,,,,,,7,153.9411011,11.5629921,0.352548659,0.352548659,0.343391985
pedestrian,0.6,1.6,1359.844774,584.3161343,23.89604279,46.84029484,1119.29769,2,0,0,0.6,-10.20339897,29.76172593,-0.270955715,0.015684988,12,150.5258179,13.0627718,0.341513753,0.341513753,0.340132058
car,2.054851146,2.257786703,1876.930592,437.5445663,43.06940825,175.4554337,7556.761703,0,1,1,4.2,20.0850139,-0.623994329,0.842257524,-0.002002874,1,148.9306946,11.30305672,0.352395028,0.352395028,0.339637339
rider,0.8,1.6,1570.035137,516,30.96486322,78.97099138,2445.325946,0,0,0,1.6,30.28814894,7.940271948,0.371276335,-3.141592654,7,150.6385956,10.06523228,0.352721065,0.352721065,0.338457465
truck,2.610262822,3.617122864,0,0,1239.52261,833.0484811,1032582.427,1,1,0,8.678694344,5.535268433,5.577851139,1.652232798,3.089858921,6,153.3892517,9.852039337,0.358884186,0.358884186,0.341905534
pedestrian,0.66417749,1.713167698,854.3651753,441.9763695,67.32769045,197.207304,13277.51232,1,0,0,0.6,11.13666217,9.366816894,0.679944644,1.06301336,6,152.4238281,11.9284687,0.346579999,0.346579999,0.340614945
rider,0.8,1.6,1498.107833,539.6745027,100.9155646,110.0180832,11102.53698,1,0,0,1.6,-1.951484169,18.61928719,0.51072151,-3.096425653,14,150.8350067,12.75221729,0.348405153,0.348405153,0.338235229
car,1.8,1.520693795,1136.141034,531.2854989,334.6408746,128.6427494,43049.12219,2,0,0,4.653859874,-3.404880192,15.42865039,0.503564545,-3.136799949,2,151.4757385,13.46480846,0.346476763,0.346476763,0.3389844
rider,0.8,1.6,1785.097044,478.3609725,134.9029561,181.9623102,24547.25355,1,1,0,1.715583075,4.141929005,-11.69670773,0.620583036,-3.127847815,6,141.7735138,11.10035419,0.34803161,0.34803161,0.339927942
car,1.8,1.647086801,1805.548981,525.6897896,23.1426693,29.04130943,672.0934201,1,0,0,4.2,86.68154295,3.483373921,0.586409312,0.060304151,3,157.351181,8.637593269,0.356354386,0.356354386,0.339410335
car,1.667970031,1.467670454,158.4230319,485.9063716,275.9884673,111.1608612,30679.11572,0,0,0,4.279321373,8.498567611,18.00704755,0.725225922,3.021389526,5,151.5151672,10.27089691,0.35060218,0.35060218,0.340742111
truck,2.374728081,3.073251127,1902.730627,442.3616236,18,63.76383764,1147.749077,0,1,1,6,-61.74428565,-1.025184539,1.479976924,-0.010031194,4,148.1452179,13.43055916,0.349610507,0.349610507,0.339632928
rider,0.89201278,1.749533016,1815.398662,505.9433795,46.54929037,73.6038703,3426.207931,0,0,0,1.801678993,33.47498428,1.294386217,0.665011948,-1.436022382,10,156.0753937,8.700166702,0.340119839,0.340119839,0.340714484
car,1.916511153,1.6,1881.75155,481.0023388,14.79421161,18.04209823,266.9186192,0,0,0,4.2,-91.08817295,-3.932874352,0.616902505,-0.2119871,2,148.8473358,12.50375271,0.351828873,0.351828873,0.340316772
rider,0.8,1.6,408.3489356,575.226396,22.6510644,31.77360403,719.7059509,0,0,0,1.6,59.61620747,-20.60556514,0.120340251,-2.59267224,7,152.5288239,13.50697803,0.345701247,0.345701247,0.338939101
car,1.611502446,1.435213925,0,538.6396508,64.23788878,127.5602278,8194.199729,0,1,1,4.2,17.99213023,-0.151733072,0.47305857,-0.011639662,3,147.9826965,9.192440033,0.3455697,0.3455697,0.338304698
car,1.605640201,1.417546799,1848.2191,491,71.78090004,146.9469027,10547.98093,0,1,1,4.11642,15.96524432,0.039138865,0.48213297,-0.031981436,3,152.2719879,10.17891979,0.346162021,0.346162021,0.338684052
truck,1.810389888,2.126467449,1839.909808,479.3987976,75.76099211,119.0380762,9018.442748,0,0,0,6,26.06057725,0.067327152,0.80327819,-0.009323739,2,149.6911469,11.17783546,0.349381864,0.349381864,0.339523166
car,1.853498,1.6,424.1138422,556.4577343,80.10349288,43.47326049,3482.360013,2,0,1,4.267917439,-40.4901561,19.23323752,0.32166144,-0.059235261,14,150.8350067,12.75221729,0.348405153,0.348405153,0.338235229
truck,2.755217216,4.191118602,0,358.9301634,94,280.2971768,26347.93462,0,1,0,8.103312827,24.85686889,-0.118874482,1.853224319,-0.028071678,1,156.1676941,11.39223003,0.349413127,0.349413127,0.338980466
truck,3.102281773,3.459305171,55.33420195,528.0077913,21.66579805,40.32770626,873.7319395,0,0,2,11.01613732,-112.9417616,2.643671211,2.333003929,3.123018267,3,149.2830353,13.19117069,0.355022073,0.355022073,0.335602641
car,1.8,1.503467729,175.4629048,427.7563025,829.7974814,495.2436975,410951.9729,0,0,0,4.740319892,-2.25442997,2.778473375,0.536884391,-0.025927666,3,152.1985931,13.0922575,0.353516608,0.353516608,0.334579051
truck,2.3,2.938596491,1135.979764,471.5174163,254.3858382,133.0414833,33843.86925,0,0,1,7.27166748,-12.18977233,26.04546125,1.614275486,-1.658062789,11,154.4509277,10.57992172,0.344867557,0.344867557,0.340279073
car,2.04312336,2.001096292,49.22303948,553.4460763,22.01273885,28.13137033,619.2485086,0,0,0,4.751709655,-90.33221586,1.716430203,0.610191174,0.042754678,2,151.1488037,12.96076679,0.347002119,0.347002119,0.338756025
car,1.630008588,1.6,167,511.8655478,153.1065979,155.1344522,23752.1082,0,0,0,3.199672425,16.07085426,-3.228751411,0.666367842,-0.020353423,4,150.8370056,8.253185272,0.3542009,0.3542009,0.339135885
pedestrian,0.786928016,1.646882686,1648.352863,474.4180904,12.37698831,35.57368672,440.2951048,1,0,0,0.728897459,-57.04118857,-17.55846097,0.495284524,3.091836345,3,145.1876526,10.51768684,0.354548275,0.354548275,0.339987993
car,1.8,1.485850178,1867.114545,526.1373134,39.98656365,50.93731343,2036.808126,0,0,0,4.2,40.27263934,-0.978513872,0.368654151,2.22E-16,3,149.7688904,10.20631886,0.349906445,0.349906445,0.339547366
truck,2.470889794,3.231810093,1616.07258,350.752173,143.9274196,187.247827,26950.09656,0,0,2,6.07982908,-19.67917955,-6.35152472,1.411171135,-0.007511596,4,142.3711395,13.70767879,0.350112557,0.350112557,0.338666499
car,1.8,1.6,0,546.4226898,25,80.03659652,2000.914913,0,1,0,4.2,24.49062353,0.963235485,0.674860543,0.036183296,4,151.0122833,8.229606628,0.354181677,0.354181677,0.339152396
car,1.8,1.6,1746.155219,453.0689929,95.05798394,94.2109437,8955.502373,0,0,0,4.6921875,-20.7422637,-3.916832944,0.551389319,-0.059741908,3,153.7080231,10.84376812,0.344549537,0.344549537,0.340431273
pedestrian,0.840719789,1.630854619,1523.621742,504.5054244,24.37825833,79.25973197,1932.214221,0,0,1,0.820379994,30.65155384,9.274200908,0.649074382,-3.10440051,8,153.0775452,11.01095772,0.347637594,0.347637594,0.338948518
truck,2.785824826,4.087996226,0,393,90.69518717,244.7543582,22198.04232,0,1,0,10.08589015,28.29858593,0.08479143,1.829584521,2.22E-16,1,157.1367798,10.97746754,0.350205719,0.350205719,0.338466018
truck,2.81454764,3.492965698,1586.798206,453.3758978,129.1479821,123.2774261,15921.03082,0,0,0,12.77212483,43.88535268,8.58214459,1.611765663,-3.130025948,10,152.3147125,10.97119522,0.347226173,0.347226173,0.339029223
car,1.8,1.6,599.4158296,530.5436128,240.0431066,115.3657108,27692.74362,1,0,0,4.2,18.51182338,-10.52028071,0.568104895,0.024220304,12,154.9340057,8.643791199,0.345226228,0.345226228,0.339931577
truck,2.3,3.0625,1886.456326,465.4563223,33.54367371,109.8122591,3683.50659,0,1,1,6,40.85467515,-2.229119874,1.265091916,0.04333329,3,157.6020508,8.466073036,0.357908875,0.357908875,0.339572161
car,1.8,1.6,1801.887511,508.8875119,66.74391657,76.74562307,5122.303463,0,0,0,4.2,28.05662555,1.134003341,0.593826335,0.036183296,8,152.0810394,8.63133049,0.35524869,0.35524869,0.340237886
car,1920,1080,1686.978508,523.3052277,24.27307206,13.35581788,324.1867297,0,0,0,,,,,,2,153.8274536,10.2442503,0.348270118,0.348270118,0.3400653
car,1.880747513,1.970905089,1684.160826,521.5989515,41.78531907,33.97116645,1419.496029,1,0,1,4.934371948,69.28311226,10.56652834,0.618311511,0.036707857,6,153.7506256,11.18103313,0.345720559,0.345720559,0.340493709
car,1.8,1.820823961,1789,551,122.8856472,84.16735029,10342.95931,1,0,0,3.816240431,2.20762274,31.59390997,0.453910868,-2.893563394,2,151.3339691,12.74419498,0.354157835,0.354157835,0.335608453
car,1.8,1.6,1660.975148,502.0124335,101.0248518,82.63143854,8347.828833,0,0,0,4.2,27.22403458,4.359650888,0.732696422,-2.804198834,7,151.5316162,8.593408585,0.35515359,0.35515359,0.340151489
car,1.854392469,1.6,1841.640097,461.627734,36.13059722,45.19397106,1632.885165,0,0,0,4.2,-44.88827076,-3.970481432,0.834677606,-0.022463807,9,153.3218842,9.534204483,0.346079409,0.346079409,0.339973032
car,1.8,1.52760181,0,554.2668428,53.51170569,92.7344782,4962.380105,0,1,0,4.2,24.11668928,0.257874766,0.439368958,0.049958396,1,146.4252319,9.030978203,0.354127705,0.354127705,0.338996977
truck,2.799080295,3.715355717,191.1257513,478.8032246,106.5000258,122.0870891,13002.27814,0,0,0,8.924777299,-39.36607792,9.146766693,1.481628791,-3.130243753,2,154.7817841,9.938483238,0.347508818,0.347508818,0.338363677
car,1.8,1.47660281,1643.745514,515.2695652,160.365416,82.64347826,13253.15577,0,0,0,4.047083029,26.02497867,3.553227306,0.400264755,2.403928071,7,153.5271454,11.44783783,0.352580458,0.352580458,0.343409449
tricycle,1.211403981,1.4,94.03044341,553.3568905,35.5790867,72.50883392,2579.798088,0,0,0,2.765887401,33.82149795,-2.446624466,0.430574985,0.024237677,3,150.232193,11.88264465,0.352566928,0.352566928,0.337609529
car,1.8,1.485850178,1866.4696,528.7164179,41.2764528,50.93731343,2102.511614,0,0,0,4.2,40.22974315,-0.942651146,0.294808647,2.22E-16,3,149.723526,10.22483826,0.349905908,0.349905908,0.339536965
rider,0.8,1.649659781,570.8046552,546.5315835,50.64237547,81.46224101,4125.441396,0,0,0,1.6,27.70211036,-13.1254006,0.462109118,2.22E-16,5,155.3449402,10.45228195,0.345627129,0.345627129,0.339389741
car,1.8,1.6,70.00464468,552.257532,24.96980957,28.08089146,701.1745122,0,0,0,4.2,-66.71343644,3.188056567,0.781603188,3.124056493,7,149.1467133,12.65316296,0.342360556,0.342360556,0.339706481
truck,2.869220629,4.156765009,1.926421405,545.136742,25.68561873,49.4411415,1269.92631,0,0,0,10.28129253,98.27429958,4.270300752,1.883084074,3.092492101,2,152.3885803,11.40378284,0.347140878,0.347140878,0.3390342
truck,1920,1080,45.6929538,574.5062241,13.43910406,24.19917012,325.2151655,0,0,0,,,,,,2,156.4299622,9.569531441,0.349458694,0.349458694,0.340008974
tricycle,1.3,1.4,1380.41708,514.7396293,40.03972195,44.80141218,1793.836086,1,0,0,2.352646595,43.38306511,18.3039153,0.790968802,-0.047604197,4,154.1431122,10.39958096,0.348000407,0.348000407,0.339706361
car,1.83693502,1.6,1146.874379,529.6051722,88.94643198,39.30575212,3496.106408,1,0,1,4.2,45.29873099,31.49529477,0.147961528,0.138568099,11,155.6335907,11.30011749,0.345595062,0.345595062,0.340238214
car,1.910645921,1.685740179,0,569.6372856,22.7052417,40.82371381,926.9122893,0,1,0,4.2,60.53025459,2.514443975,0.379475495,-0.051754413,4,154.8082275,10.33600712,0.345876217,0.345876217,0.339318335
rider,0.8,1.808858298,1676.137403,497.3857838,54.99879224,77.41776884,4257.883784,0,0,2,1.636852588,33.38856128,5.629576637,0.829180519,-1.197930532,9,156.1177368,8.705368042,0.340207517,0.340207517,0.340709567
car,1.8,1.462161303,134.0579899,551.4840499,51.92562736,46.18585298,2398.229391,1,0,0,4.2,-37.43136326,5.696018915,0.456401009,-3.101099154,4,153.4371185,13.18017578,0.349341333,0.349341333,0.338709742
